StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND
2026-09-15 05:07:53,2026-09-15 05:11:36,0,171.253.215.22,100,222,1,2026-09-15 05:11:36,R_4B2Jv40GhzEaeOG,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,6,5,4,5,4,4,4,4,4,4,6,5,6,5,4,4,6,5,4,5,3,4,6,6,4,6,2,5,5,5,5,6,6,7,5,5,6,1,2,1,,1,1,3,1,,4,1,3,2,0,1
2026-09-15 05:08:51,2026-09-15 05:11:44,0,113.161.66.180,100,172,1,2026-09-15 05:11:44,R_9FFcyEBu1p9aHim,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,4,5,1,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5,4,5,5,5,5,2,5,5,5,5,5,5,6,6,5,5,1,2,3,,3,3,3,1,,4,"4,5",3,4,1,1
2026-09-15 05:15:38,2026-09-15 05:20:33,0,116.111.184.123,100,294,1,2026-09-15 05:20:34,R_9PTNbWER8RH41lS,,,,,10.822,106.6257,anonymous,VI,,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-15 05:18:41,2026-09-15 05:20:40,0,14.186.23.143,100,119,1,2026-09-15 05:20:41,R_42ucbECVSDOmAmJ,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 05:27:47,2026-09-15 05:28:22,0,203.128.241.242,100,35,1,2026-09-15 05:28:23,R_9IRUKCfDJ8KQ0ld,,,,,10.822,106.6257,anonymous,VI,,FL_53,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:20:58,2026-09-15 05:28:33,0,116.111.184.123,100,454,1,2026-09-15 05:28:33,R_9cBI9q7oCs4zWru,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,1,1,3,4,3,4,4,4,4,4,4,4,4,4,5,4,3,4,3,4,3,4,4,4,4,4,4,2,2,4,3,2,7,5,7,7,4,5,1,2,1,,3,2,3,3,,3,"1,5",4,1,0,0
2026-09-15 05:27:09,2026-09-15 05:28:39,0,117.5.143.60,100,89,1,2026-09-15 05:28:44,R_9ZcdARwcPb50SWd,,,,,10.822,106.6257,anonymous,VI,,FL_38,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-15 04:55:34,2026-09-15 05:30:14,0,14.254.185.248,100,2079,1,2026-09-15 05:30:14,R_9jZ0M0nLv6aZORI,,,,,12.2451,109.1943,anonymous,VI,,FL_56,,1,1,1,2,1,5,5,6,4,4,6,6,6,6,2,1,1,4,2,5,5,4,5,4,3,3,5,6,4,4,4,4,2,1,4,5,2,6,6,6,6,6,7,1,2,1,,3,1,3,1,,4,1,4,4,1,1
2026-09-15 05:28:05,2026-09-15 05:31:37,0,123.20.198.30,100,212,1,2026-09-15 05:31:38,R_91DVtCVxYbLNxaF,,,,,10.822,106.6257,anonymous,VI,,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:31:06,2026-09-15 05:32:17,0,113.185.78.123,100,71,1,2026-09-15 05:32:18,R_4GK1HKKWlqP1qUb,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 05:33:12,2026-09-15 05:33:31,0,113.185.78.123,100,19,1,2026-09-15 05:33:32,R_4OjMh8lQoffOwpd,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 05:25:26,2026-09-15 05:33:50,0,113.185.73.61,100,503,1,2026-09-15 05:33:50,R_4IXkUvp0GWZ4u4K,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,4,6,7,6,5,4,5,5,5,2,2,2,5,2,5,4,5,4,5,4,5,4,5,5,5,3,4,2,4,5,5,5,4,5,5,4,4,4,1,1,1,,1,1,4,3,,3,1,3,1,0,0
2026-09-15 05:34:03,2026-09-15 05:34:25,0,113.185.78.123,100,21,1,2026-09-15 05:34:25,R_469WgSTcxO5C5pa,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-15 05:34:37,2026-09-15 05:35:02,0,113.185.78.123,100,25,1,2026-09-15 05:35:03,R_4OfeEaab9sGKPyF,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 05:06:08,2026-09-15 05:35:54,0,171.243.48.150,100,1785,1,2026-09-15 05:35:55,R_9IpGrkJOwGobzWx,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,4,6,6,2,6,6,6,6,6,6,6,6,6,6,1,2,1,,3,2,4,1,,4,3,4,2,0,1
2026-09-15 05:35:13,2026-09-15 05:40:55,0,113.185.78.123,100,342,1,2026-09-15 05:41:01,R_9tyE0B0mfFs2Hnj,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,6,6,1,5,6,4,6,6,6,4,5,6,4,2,5,5,6,4,6,5,4,4,5,4,4,2,4,2,5,5,4,4,7,7,6,6,5,5,1,1,1,,3,1,2,1,,4,"1,2",3,4,1,1
2026-09-15 05:38:54,2026-09-15 05:44:09,0,103.199.56.186,100,314,1,2026-09-15 05:44:09,R_4Gv6UtqIsICktB6,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,7,7,7,6,6,7,6,5,4,4,5,4,5,6,5,5,4,5,4,6,5,6,6,5,6,2,5,5,5,5,7,7,6,7,6,7,1,1,1,,3,3,2,1,,4,1,3,4,1,1
2026-09-14 14:57:57,2026-09-15 05:52:16,0,171.236.208.119,100,53659,1,2026-09-15 05:52:17,R_91RdYL1YyaL2iEj,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-15 05:52:42,2026-09-15 05:53:09,0,171.236.208.119,100,26,1,2026-09-15 05:53:09,R_4R3jcdRUFV92o0H,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 05:49:21,2026-09-15 05:57:25,0,14.186.23.143,100,484,1,2026-09-15 05:57:25,R_43hRcKjuBggnAv7,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,6,6,7,5,6,7,6,6,6,2,2,2,3,3,5,6,7,5,6,5,5,7,5,6,6,6,6,2,5,6,7,5,7,6,6,6,6,6,1,2,1,,3,1,3,1,,4,"1,3,5",4,2,0,1
2026-09-15 05:54:13,2026-09-15 05:57:56,0,117.5.143.79,100,223,1,2026-09-15 05:57:57,R_90dx4oUfl7j0F6R,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,7,5,5,6,5,5,5,5,7,3,2,2,2,1,5,6,6,5,5,5,7,6,5,5,6,5,7,2,5,7,5,6,6,7,6,5,7,7,1,1,1,,3,1,3,1,,3,"1,3",2,4,1,1
2026-09-15 05:59:11,2026-09-15 05:59:41,0,113.185.111.230,100,30,1,2026-09-15 05:59:42,R_9gZV8ywEsVefKPI,,,,,16.0685,108.2215,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 05:59:36,2026-09-15 06:00:01,0,171.247.161.178,100,24,1,2026-09-15 06:00:01,R_9f31dWv1Upehcll,,,,,10.822,106.6257,anonymous,VI,,FL_EOS_ID,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 05:58:29,2026-09-15 06:01:27,0,27.65.22.219,100,178,1,2026-09-15 06:01:28,R_4pE9n2KdK5OOfMd,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,5,5,6,7,5,5,5,6,7,3,4,3,2,3,5,3,4,4,3,3,3,7,5,6,5,6,5,2,3,3,4,5,6,6,7,5,6,1,1,1,3,,3,1,3,3,,3,"1,3",2,3,1,0
2026-09-15 06:01:17,2026-09-15 06:01:50,0,14.191.126.244,100,32,1,2026-09-15 06:01:50,R_9HzTcTFiMWx31wB,,,,,12.6675,108.0378,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-15 05:58:40,2026-09-15 06:02:06,0,14.191.126.244,100,205,1,2026-09-15 06:02:06,R_4QSqaapbNkqTKrk,,,,,12.6675,108.0378,anonymous,VI,,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-15 06:01:26,2026-09-15 06:02:18,0,113.185.111.230,100,51,1,2026-09-15 06:02:19,R_9q3vRdd6SWY3TqI,,,,,16.0685,108.2215,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 06:02:34,2026-09-15 06:02:57,0,14.191.126.244,100,23,1,2026-09-15 06:02:58,R_9kTtvQfSRum8vM4,,,,,12.6675,108.0378,anonymous,VI,true,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 06:02:27,2026-09-15 06:03:34,0,14.191.126.244,100,66,1,2026-09-15 06:03:34,R_9x2SMXSLO1Iryq5,,,,,12.6675,108.0378,anonymous,VI,true,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-15 06:03:25,2026-09-15 06:03:49,0,113.185.111.230,100,23,1,2026-09-15 06:03:49,R_9n5OoLmnTYdxVKh,,,,,16.0685,108.2215,anonymous,VI,true,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 05:53:14,2026-09-15 06:05:26,0,171.236.208.119,100,731,1,2026-09-15 06:05:27,R_9rGUy7RH33BLH0G,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,4,6,6,5,5,5,5,5,5,3,2,2,3,3,5,5,4,3,4,5,4,4,5,4,4,5,5,2,5,5,5,5,5,3,5,3,5,3,1,2,1,,1,1,2,1,,4,"1,3",4,3,1,0
2026-09-15 06:04:05,2026-09-15 06:08:43,0,113.185.111.230,100,278,1,2026-09-15 06:08:44,R_90UrW9KPfJMOxkR,,,,,16.0685,108.2215,anonymous,VI,true,FL_56,,1,1,1,1,2,6,5,6,5,6,5,6,6,6,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,3,4,4,1,1,5,Đắk Lắk,3,2,3,3,,3,"1,3,5",4,1,0,0
2026-09-15 06:03:40,2026-09-15 06:09:40,0,14.191.126.244,100,359,1,2026-09-15 06:09:40,R_4pfqcZW78NbbqYN,,,,,12.6675,108.0378,anonymous,VI,true,FL_56,,1,1,1,2,1,6,6,7,7,5,6,6,7,6,4,3,3,3,3,5,7,6,6,6,6,6,7,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,1,1,5,Đắk Lắk,1,2,3,3,,3,"3,5",4,4,1,1
2026-09-15 06:12:18,2026-09-15 06:14:18,0,14.191.254.196,100,119,1,2026-09-15 06:14:19,R_97XFZV5VmGLawQF,,,,,12.6675,108.0378,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 06:15:32,2026-09-15 06:15:57,0,171.253.176.0,100,25,1,2026-09-15 06:15:57,R_4rIfCxJRNm8ZYem,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-15 05:58:26,2026-09-15 06:16:46,0,27.79.122.202,100,1099,1,2026-09-15 06:16:46,R_4oiKF5zJILeOekz,,,,,12.0073,107.6903,anonymous,VI,,FL_56,,1,1,1,1,1,4,5,4,6,5,6,6,6,6,6,5,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,1,2,5,,3,2,5,3,,4,"1,3",4,2,0,1
2026-09-15 06:15:30,2026-09-15 06:20:31,0,14.191.254.196,100,300,1,2026-09-15 06:20:32,R_9mdYQGWVIFQ9uDH,,,,,12.6675,108.0378,anonymous,VI,true,FL_56,,1,1,1,2,1,6,5,7,7,4,6,6,6,6,4,6,4,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,1,2,5,Buôn Ma Thuột,1,2,4,3,,4,3,5,4,1,1
2026-09-15 06:14:56,2026-09-15 06:22:11,0,125.235.172.60,100,434,1,2026-09-15 06:22:17,R_4adp59ICJqgpM6R,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,2,2,2,2,2,3,2,2,4,4,4,4,4,4,5,4,6,3,6,6,5,6,4,4,4,4,4,2,5,5,5,5,1,1,1,1,1,7,1,1,5,Nghệ An,3,2,4,3,,3,"1,4",5,2,0,1
2026-09-15 06:24:16,2026-09-15 06:24:38,0,14.191.254.196,100,21,1,2026-09-15 06:24:38,R_4GWdNUCjZUHoK7y,,,,,12.6675,108.0378,anonymous,VI,true,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-15 04:45:23,2026-09-15 06:25:24,0,171.246.107.109,100,6001,1,2026-09-15 06:25:25,R_9ftGWhCrGyuEXm1,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,4,4,7,5,6,6,6,7,6,2,3,5,6,5,5,5,1,1,4,6,1,6,6,4,6,5,6,2,7,7,7,7,7,7,6,7,5,2,1,2,1,,3,1,3,1,,4,1,4,3,1,0
2026-09-15 06:17:02,2026-09-15 06:26:17,0,171.253.176.0,100,554,1,2026-09-15 06:26:18,R_9DLIBS4qMKCq0lJ,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,6,5,6,5,5,5,7,5,6,4,5,3,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,1,1,,3,1,1,3,,3,3,4,1,0,0
2026-09-15 06:22:48,2026-09-15 06:29:46,0,14.169.3.249,100,418,1,2026-09-15 06:29:47,R_48KH40ucIu7tQoV,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,7,7,7,7,7,7,7,7,7,1,1,1,1,1,5,7,7,4,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,1,1,1,1,,3,2,5,3,,3,1,5,3,1,0
2026-09-15 06:26:24,2026-09-15 06:33:03,0,116.109.166.253,100,399,1,2026-09-15 06:33:04,R_92smi1qUdaNe7bg,,,,,16.1667,107.8333,anonymous,VI,,FL_56,,1,1,1,2,1,4,6,6,6,3,6,6,6,6,4,4,4,2,4,5,6,6,6,5,4,5,6,6,6,4,4,6,2,4,4,4,4,6,4,6,4,4,4,1,1,5,"An Giang ",3,1,2,3,,3,1,2,4,1,1
2026-09-15 06:34:55,2026-09-15 06:36:54,0,117.5.143.104,100,118,1,2026-09-15 06:36:55,R_9JhRTrKTfEBYkzD,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 06:31:22,2026-09-15 06:37:09,0,171.225.184.183,100,346,1,2026-09-15 06:37:09,R_411EFZr41uBT6FK,,,,,16.0685,108.2215,anonymous,VI,,FL_56,,1,1,1,1,1,5,5,5,4,5,6,5,5,6,3,4,4,4,3,5,5,4,3,5,4,5,5,5,5,5,3,6,2,5,6,4,3,4,4,5,5,5,4,1,2,3,,3,1,4,1,,4,"1,3,4",4,2,0,1
2026-09-15 06:38:05,2026-09-15 06:38:34,0,27.79.122.202,100,28,1,2026-09-15 06:38:34,R_9PoD2PrDkU1iR8l,,,,,12.0073,107.6903,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 06:38:45,2026-09-15 06:39:25,0,27.79.122.202,100,40,1,2026-09-15 06:39:25,R_4R1KjjqOx2GpIfX,,,,,12.0073,107.6903,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-15 06:39:59,2026-09-15 06:40:44,0,27.79.122.202,100,44,1,2026-09-15 06:40:45,R_9D8t5y1gvcNlcDI,,,,,12.0073,107.6903,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 06:41:06,2026-09-15 06:44:45,0,27.79.122.202,100,218,1,2026-09-15 06:44:50,R_9CYO31fj6rJnvqx,,,,,12.0073,107.6903,anonymous,VI,true,FL_56,,1,1,1,1,2,7,7,6,6,6,7,7,6,6,7,7,6,6,6,7,7,7,6,6,6,6,7,6,7,6,7,6,6,6,7,6,6,7,6,7,6,7,6,2,2,5,,3,5,5,3,,3,3,4,1,0,0
2026-09-15 06:44:55,2026-09-15 06:45:34,0,27.71.209.175,100,38,1,2026-09-15 06:45:34,R_9wNuYU7U5ufZHT8,,,,,21.1858,106.0746,anonymous,VI,,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-15 06:46:08,2026-09-15 06:46:36,0,27.71.209.175,100,27,1,2026-09-15 06:46:36,R_4jig9MARb3UJm5r,,,,,21.1858,106.0746,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-15 06:37:45,2026-09-15 06:46:38,0,117.5.143.104,100,533,1,2026-09-15 06:46:39,R_4WISAOJVlGEbU4e,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,4,6,3,6,5,5,6,5,6,3,3,5,5,3,5,6,3,2,1,4,4,5,5,5,5,5,4,2,5,6,6,4,6,4,5,4,5,5,1,1,1,,1,1,3,1,,4,"1,3",4,3,1,0
2026-09-15 06:46:44,2026-09-15 06:47:02,0,27.71.209.175,100,18,1,2026-09-15 06:47:02,R_4DdstWFti675OhP,,,,,21.1858,106.0746,anonymous,VI,true,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-12 19:41:42,2026-09-15 06:50:21,0,14.169.3.249,100,212918,1,2026-09-15 06:50:26,R_9rI1l5dztdsFClf,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 06:47:06,2026-09-15 06:50:37,0,27.71.209.175,100,211,1,2026-09-15 06:50:38,R_9VaUGVvpl76sjo2,,,,,21.1858,106.0746,anonymous,VI,true,FL_56,,1,1,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,5,,2,4,3,3,,2,2,4,4,1,1
2026-09-15 06:38:05,2026-09-15 06:55:12,0,171.233.98.49,100,1026,1,2026-09-15 06:55:12,R_45Y1lV7Qj19KLVY,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,5,6,6,6,6,6,6,6,6,3,2,3,2,3,5,5,5,4,4,5,4,5,5,4,4,4,4,2,5,5,5,5,6,4,6,4,6,6,1,2,1,,3,1,3,1,,4,1,4,2,0,1
2026-09-15 06:50:32,2026-09-15 06:58:13,0,14.169.3.249,100,461,1,2026-09-15 06:58:14,R_9QML8IaWnybhLsF,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,2,2,2,2,2,3,2,2,4,4,4,4,4,4,5,3,1,1,3,3,2,3,3,3,3,3,3,2,3,3,3,3,7,7,7,7,1,1,1,2,1,,3,2,5,3,,3,"1,3",5,1,0,0
2026-09-15 06:58:48,2026-09-15 07:05:04,0,14.169.3.249,100,375,1,2026-09-15 07:05:05,R_9Jfe0k6dVuukOHL,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,7,7,7,7,7,6,7,7,7,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,7,7,7,7,7,7,1,2,1,,3,1,4,1,,4,"1,2,3,4,5",5,4,1,1
2026-09-15 07:12:15,2026-09-15 07:12:40,0,1.52.212.172,100,24,1,2026-09-15 07:12:40,R_49rLIhbnF8lgW8V,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 07:11:35,2026-09-15 07:13:06,0,14.191.231.116,100,91,1,2026-09-15 07:13:07,R_4qkH39ls0ldRCqy,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-15 07:12:28,2026-09-15 07:13:54,0,118.68.195.69,100,86,1,2026-09-15 07:13:55,R_4V8dMF96z9j4DXh,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 07:14:17,2026-09-15 07:14:37,0,1.52.212.172,100,19,1,2026-09-15 07:14:37,R_4D1R4uOSV6Yxpu9,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-15 07:14:42,2026-09-15 07:15:05,0,27.71.70.215,100,22,1,2026-09-15 07:15:05,R_42gC8MfBSGFgqe5,,,,,10.822,106.6257,anonymous,VI,,FL_53,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 07:14:36,2026-09-15 07:15:45,0,171.246.177.71,100,69,1,2026-09-15 07:15:46,R_4TYMwXLDFx1wSKZ,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 07:09:16,2026-09-15 07:16:45,0,113.185.72.178,100,449,1,2026-09-15 07:16:46,R_9gNO3RSHyayH0VU,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,4,5,6,3,5,5,6,5,5,4,4,4,4,4,5,5,4,5,4,4,4,5,5,5,5,4,5,2,5,5,5,5,6,6,6,6,5,6,4,1,2,,2,3,3,5,Alibaba,3,2,5,2,0,1
2026-09-15 07:15:50,2026-09-15 07:20:34,0,113.185.78.231,100,284,1,2026-09-15 07:20:35,R_4b2Tc1tFnHBjkrL,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,7,7,7,6,6,7,6,7,7,6,7,4,7,7,5,6,7,5,5,5,7,7,7,7,7,6,7,2,7,6,7,6,5,4,5,7,7,7,1,1,1,,1,1,2,1,,4,3,1,1,0,0
2026-09-15 07:16:40,2026-09-15 07:20:39,0,171.246.177.71,100,238,1,2026-09-15 07:20:40,R_9ql0vtFyWo4xpkL,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,4,6,7,7,5,6,6,7,7,4,2,3,3,1,5,7,4,4,6,6,4,3,1,3,4,4,1,2,2,4,3,3,7,7,7,7,5,6,1,2,1,,3,2,5,3,,3,"3,5",2,4,1,1
2026-09-15 07:15:02,2026-09-15 07:21:58,0,27.64.224.213,100,415,1,2026-09-15 07:21:58,R_9wNhDN7LgWGCxuF,,,,,10.4534,105.6331,anonymous,VI,,FL_56,,1,1,1,1,1,4,5,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,5,2,5,6,4,4,6,6,4,7,6,5,1,2,1,,1,1,5,3,,3,1,4,2,0,1
2026-09-15 07:32:26,2026-09-15 07:33:34,0,14.176.34.59,100,68,1,2026-09-15 07:33:35,R_4HFeUig4IRMeYox,,,,,20.5039,106.3671,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-15 07:33:15,2026-09-15 07:35:09,0,14.187.223.110,100,113,1,2026-09-15 07:35:10,R_9CfhdZXKbIdYYTL,,,,,10.822,106.6257,anonymous,VI,,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 07:31:56,2026-09-15 07:36:29,0,116.111.185.205,100,273,1,2026-09-15 07:36:30,R_935mymXVyk1pElz,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,7,7,7,7,7,7,7,7,7,6,4,3,4,5,4,4,5,3,5,5,3,4,7,5,2,6,4,3,3,5,3,5,3,3,5,4,4,3,1,1,1,,3,1,3,3,,3,"1,3",5,3,1,0
