ResponseId,CELL,AIP_COND,DISC_COND,CONSENT,SCR_AGE,SCR1,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,AIP6,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,TRU1,TRU2,TRU3,TRU4,TRU5,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,PI1,PI2,PI3,PDPL1,PDPL2,PDPL3,PDPL4,ATT1,ATT2,MC_AIP,MC_DISC,VIG_TIME_First Click,VIG_TIME_Last Click,VIG_TIME_Page Submit,VIG_TIME_Click Count,Duration (in seconds),AGE_BAND,GEN,EDU,INC,FREQ,PLAT,PRIOR,CHAN,CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_STORE,CHAN_SOC,flag_cell_mismatch,flag_straightliner,flag_cc1_wrong,flag_cc2_wrong
R_2_0324,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,4,6,4,5,6,6.0,5,6,6,7,5,6,5.0,4,5,5,4,5,6,6,4,3.0,4,5,4,5,4,5,4,3,4,5,5,5,2,6,5,1.6,3.3,3.5,7,553,35 - 44,Nu,Trung cap - Cao dang,Duoi 5 trieu,Vai lan moi nam,Lazada,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0325,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,2,4,3,5,3.0,2,2,3,1,3,4,5.0,3,4,1,2,1,4,3,2,1.0,3,3,2,3,2,2,3,4,4,3,3,5,2,1,6,5.2,9.7,9.9,7,443,18 - 24,Nam,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Tren 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0326,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,5,5,5,5,4.0,3,3,4,3,1,2,3.0,2,1,5,5,4,5,5,7,6.0,5,5,5,5,3,4,3,4,5,5,4,5,2,5,4,2.4,10.0,10.5,5,642,18 - 24,Nu,Dai hoc,Tren 10 - 20 trieu,Khoang moi tuan,TikTok Shop,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0327,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,7,7,7,7,7,7.0,4,5,3,4,4,3,3.0,5,4,4,5,2,4,5,4,5.0,4,4,4,6,5,4,4,7,7,7,6,5,2,6,7,8.1,8.7,9.2,5,557,45 - 54,Nu,Dai hoc,Tren 10 - 20 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0328,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,7,7,6,7,6,5.0,3,5,4,4,6,6,6.0,5,6,4,3,5,4,5,4,5.0,4,4,4,5,5,4,4,3,4,4,4,5,2,4,5,0.4,7.1000000000000005,7.500000000000001,5,579,35 - 44,Nam,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,Shopee,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0329,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,5,4,4,4,4.0,3,4,3,3,3,3,3.0,3,3,2,3,3,2,2,2,2.0,2,2,2,2,3,4,2,5,5,3,5,5,2,1,6,3.7,7.1,7.399999999999999,6,567,18 - 24,Nu,Trung cap - Cao dang,Tren 10 - 20 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0330,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,4,6,5,5,4.0,3,5,4,5,6,5,5.0,5,4,4,5,4,6,5,5,5.0,4,3,3,3,5,4,5,5,4,5,6,5,2,6,3,1.8,1.8,2.6,2,572,45 - 54,Nu,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,Shopee,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0331,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,2,6,5,5,5,5,,4,4,4,3,6,6,6.0,6,6,4,4,4,4,4,3,5.0,5,7,6,5,6,4,6,5,5,4,5,5,2,4,3,5.0,8.8,9.0,2,516,35 - 44,Nu,Dai hoc,Duoi 5 trieu,Khoang moi thang,Shopee,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,True,False
R_2_0332,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,7,7,7,7,7.0,7,7,7,7,4,4,6.0,4,5,6,6,6,5,6,3,4.0,4,2,4,2,4,4,6,5,4,2,4,5,2,7,3,4.9,5.9,6.0,2,509,18 - 24,Nu,Sau dai hoc,Tren 20 - 40 trieu,Khoang moi thang,Lazada,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0333,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,3,5,3,5,5,5,5.0,3,4,3,2,3,3,4.0,5,5,3,2,2,1,3,5,3.0,4,4,5,5,5,5,4,6,6,7,5,5,2,4,5,3.0,12.3,13.0,3,486,35 - 44,Nu,Dai hoc,Tren 20 - 40 trieu,Nhieu lan moi tuan,TikTok Shop,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,True
R_2_0335,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,3,3,2,2,3.0,4,4,2,3,5,4,4.0,5,3,1,2,2,3,3,3,3.0,5,5,5,4,4,6,5,6,6,5,5,5,2,3,5,0.1,0.4,2.5,6,631,18 - 24,Nam,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,TikTok Shop,Tu 6 den 12 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0336,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,3,5,4,3,5,5,4.0,5,6,5,5,3,4,4.0,3,4,5,5,5,6,5,5,5.0,5,5,6,6,5,7,6,5,4,4,7,5,2,4,4,2.0,4.6,5.3,4,377,35 - 44,Nam,Dai hoc,Duoi 5 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,True
R_2_0337,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,7,6,5,6,5,6.0,5,6,5,7,4,3,3.0,1,3,5,5,6,6,6,5,5.0,5,6,6,6,6,6,4,2,5,3,3,5,2,6,4,1.3,2.2,2.5,6,427,45 - 54,Nu,Trung cap - Cao dang,Tren 20 - 40 trieu,Vai lan moi nam,Lazada,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0338,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,5,4,3,4,3,3.0,6,5,3,4,5,3,4.0,4,3,6,6,7,5,7,7,7.0,7,6,6,7,4,6,5,6,6,3,6,5,2,2,4,1.2,1.3,1.8,2,449,55 tro len,Nu,Trung cap - Cao dang,5 - 10 trieu,Vai lan moi nam,Tiki,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0339,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,5,5,5,6,4,5.0,2,5,5,5,5,6,6.0,6,6,2,2,3,4,2,4,2.0,3,2,2,3,4,5,5,6,6,7,6,5,2,3,4,3.0,4.9,5.1000000000000005,7,634,25 - 34,Nam,Sau dai hoc,Tren 20 - 40 trieu,Nhieu lan moi tuan,Lazada,Duoi 6 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0341,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,6,6,6,7,7.0,4,3,3,4,4,5,5.0,4,5,4,2,5,5,5,6,4.0,4,5,5,6,4,3,3,4,4,4,4,5,2,4,4,1.6,11.5,11.6,2,435,35 - 44,Nam,THPT tro xuong,Duoi 5 trieu,Khoang moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0342,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,5,3,4,5,5,6.0,4,5,4,4,4,4,4.0,3,4,5,4,5,5,2,2,,3,2,2,2,6,5,6,4,2,5,6,5,2,4,3,0.6,4.2,5.0,7,452,45 - 54,Nam,Sau dai hoc,5 - 10 trieu,Khoang moi thang,TikTok Shop,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0343,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,7,5,3,4,6,6.0,3,3,3,4,4,5,5.0,5,4,3,5,4,5,4,4,4.0,4,4,4,5,5,5,3,1,2,1,1,5,2,6,3,0.2,2.9000000000000004,4.5,4,504,35 - 44,Nu,Dai hoc,5 - 10 trieu,Vai lan moi nam,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0344,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,3,3,5,3,,2,1,2,2,5,5,6.0,6,5,3,1,3,1,1,3,3.0,4,3,3,3,4,3,5,4,4,3,2,5,2,2,4,4.5,5.6,6.0,4,377,45 - 54,Nu,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0345,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,2,3,3,3,2,5.0,4,2,3,3,4,5,4.0,5,4,3,2,3,3,4,4,2.0,5,4,1,3,3,2,3,4,2,6,5,5,2,4,4,0.6,7.0,7.1,6,483,18 - 24,Nam,Dai hoc,5 - 10 trieu,Khoang moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0347,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,3,4,4,5,5,4,6.0,3,3,2,2,5,4,5.0,3,5,4,4,2,2,3,5,4.0,5,5,6,5,4,7,4,4,3,4,3,5,2,3,6,0.4,0.5,0.9,3,505,18 - 24,Nam,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,True
R_2_0348,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,3,3,4,3,4.0,4,3,4,2,3,3,3.0,4,5,5,2,4,4,4,5,4.0,3,3,1,2,5,5,6,5,5,5,6,5,2,4,5,0.2,2.1,2.8,6,576,45 - 54,Nu,Dai hoc,Duoi 5 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0349,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,5,4,4,6,4,,4,6,5,5,3,2,5.0,5,4,5,5,5,6,4,5,4.0,5,7,5,5,4,6,5,4,3,4,4,5,2,4,4,6.4,23.0,23.0,1,708,35 - 44,Nu,Dai hoc,Tren 20 - 40 trieu,Vai lan moi nam,Shopee,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0350,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,5,5,6,5,4.0,5,5,4,3,4,4,3.0,4,4,1,3,4,5,5,3,5.0,5,4,4,3,3,3,2,4,5,4,6,5,2,6,3,0.7,4.0,4.2,4,265,35 - 44,Nu,Dai hoc,Duoi 5 trieu,Khoang moi thang,Shopee,Tren 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0351,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,2,2,2,3,1,2.0,3,2,4,3,3,3,1.0,1,4,3,5,5,3,5,5,3.0,4,5,3,4,7,6,6,2,5,5,4,5,2,1,5,2.3,7.899999999999999,9.7,4,524,25 - 34,Nam,Trung cap - Cao dang,Duoi 5 trieu,Khoang moi tuan,Lazada,Duoi 6 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0352,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,4,3,3,5,4.0,3,3,4,2,3,2,3.0,3,4,6,5,3,4,6,6,5.0,6,5,4,6,5,4,5,5,5,7,4,5,2,3,2,0.7,19.7,20.1,1,336,35 - 44,Nu,Sau dai hoc,Tren 40 trieu,Vai lan moi nam,Shopee,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0353,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,3,4,6,6,4,5,5.0,5,4,6,5,4,4,3.0,2,2,2,3,1,4,2,4,,6,5,4,5,7,5,7,5,4,5,6,5,2,3,6,6.7,18.4,18.5,7,567,25 - 34,Nam,THPT tro xuong,5 - 10 trieu,Khoang moi thang,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,True
R_2_0354,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,6,3,6,4,4.0,3,4,4,5,4,4,4.0,5,4,3,4,4,3,2,4,5.0,2,2,3,5,4,3,2,3,4,4,5,5,2,4,5,0.2,4.9,6.2,3,564,18 - 24,Nu,Dai hoc,Tren 10 - 20 trieu,Khoang moi thang,Lazada,Duoi 6 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0355,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,6,5,4,5,5,5.0,4,4,3,3,5,4,3.0,1,2,1,2,1,2,4,4,3.0,3,2,3,3,5,4,2,4,5,4,5,5,2,4,6,0.9,2.0,3.5,5,374,35 - 44,Nu,Dai hoc,Duoi 5 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0357,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,3,7,5,4,5,4,6.0,3,5,4,4,6,7,7.0,6,4,5,3,3,4,4,2,3.0,3,4,3,3,1,3,3,5,5,4,6,5,2,3,5,2.7,3.0,3.8,6,497,45 - 54,Nu,Sau dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Lazada,Duoi 6 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,True
R_2_0358,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,3,5,4,6,4.0,5,5,4,3,4,4,4.0,3,2,3,4,3,4,2,1,3.0,3,4,3,3,2,3,3,1,2,1,1,5,2,4,5,1.9,3.0,4.3,2,251,25 - 34,Nu,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0359,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,3,2,4,4,4.0,2,3,4,4,4,2,5.0,4,4,2,3,4,3,2,4,4.0,3,2,3,2,3,5,4,5,4,4,5,5,2,2,6,0.8,4.1,4.1,3,439,45 - 54,Nu,Dai hoc,5 - 10 trieu,Vai lan moi nam,Shopee,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0360,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,5,5,4,4,3,4.0,3,4,3,4,4,3,4.0,4,4,5,4,5,5,4,3,5.0,3,5,5,4,5,5,4,5,2,5,3,5,2,2,6,0.7,4.2,4.5,5,497,18 - 24,Khac,THPT tro xuong,5 - 10 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0361,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,4,2,4,2,4.0,3,4,2,4,3,4,3.0,4,4,4,3,4,3,4,2,3.0,3,2,3,3,3,5,4,6,6,5,5,5,2,4,3,3.9,4.2,4.2,4,595,25 - 34,Nam,Dai hoc,Tren 10 - 20 trieu,Khoang moi tuan,Tiki,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0363,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,5,4,6,7,3.0,2,1,1,1,3,4,3.0,1,3,3,6,4,5,4,3,4.0,3,3,3,5,5,4,4,6,5,6,4,5,2,2,3,1.9,3.1,3.3999999999999995,3,738,18 - 24,Nu,Sau dai hoc,Tren 10 - 20 trieu,Khoang moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0364,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,5,5,5,4,4.0,6,5,5,4,2,3,4.0,3,3,6,4,5,5,5,3,2.0,3,5,5,2,4,2,4,4,5,4,1,5,2,3,2,6.3,11.5,11.9,5,535,18 - 24,Nam,Dai hoc,5 - 10 trieu,Khoang moi thang,Shopee,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0365,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,2,4,4,4,4,5,4.0,6,4,4,5,4,4,4.0,6,3,3,4,2,3,5,3,4.0,3,3,3,3,6,5,5,3,2,4,3,5,2,3,4,6.4,12.9,14.2,7,677,18 - 24,Nam,Sau dai hoc,Duoi 5 trieu,Khoang moi tuan,Shopee,Tren 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,True,False
R_2_0366,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,3,6,6,4,5,4,4.0,5,4,3,3,5,5,5.0,5,6,4,5,4,4,4,4,3.0,4,3,4,4,4,3,2,3,2,3,3,5,2,6,4,1.3,8.700000000000001,8.8,1,597,25 - 34,Nu,Dai hoc,Duoi 5 trieu,Khoang moi tuan,Lazada,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,True
R_2_0367,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,4,5,5,6,5.0,4,2,5,5,5,6,5.0,3,6,1,1,3,2,2,3,2.0,4,3,2,4,3,5,4,4,4,6,4,5,2,3,6,2.6,7.800000000000001,8.600000000000001,4,503,25 - 34,Nu,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Tiki,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0368,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,6,5,6,6,6.0,3,3,3,2,4,4,,3,3,2,3,2,4,3,4,3.0,2,5,4,5,5,5,5,2,1,1,2,5,2,3,5,0.1,5.4,5.9,5,438,18 - 24,Nam,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Lazada,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0369,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,3,3,2,1,2.0,2,2,2,3,3,2,1.0,2,3,2,2,3,3,4,5,5.0,5,5,4,4,3,3,4,2,1,3,2,5,2,2,6,2.2,3.0,4.3,4,571,18 - 24,Nam,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,Lazada,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0371,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,2,3,3,5,2,3.0,5,3,5,4,1,1,1.0,3,3,6,6,6,7,7,6,4.0,5,6,4,6,5,4,4,3,3,1,3,5,2,3,5,7.0,9.0,9.4,5,499,35 - 44,Nu,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0373,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,4,1,4,4,3,2.0,5,5,4,3,3,4,4.0,4,3,4,3,5,4,4,4,4.0,4,4,6,4,1,1,3,5,5,4,4,5,2,3,3,0.5,2.8,3.2,1,619,25 - 34,Khac,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0374,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,1,5,6,5,5,4,5.0,5,3,4,4,4,3,,5,4,4,5,4,4,5,3,6.0,4,2,4,4,3,3,4,3,3,3,2,5,2,5,5,2.9,3.3,4.2,7,534,18 - 24,Nam,THPT tro xuong,Duoi 5 trieu,Vai lan moi nam,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,True,False
R_2_0375,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,7,7,6,6,5,5.0,4,3,3,1,3,4,2.0,3,4,6,5,4,4,5,4,2.0,4,4,3,4,5,5,4,3,4,4,5,5,2,6,5,1.3,4.4,5.300000000000001,1,592,25 - 34,Nam,THPT tro xuong,Tren 20 - 40 trieu,Nhieu lan moi tuan,Tiki,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0376,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,3,3,2,5,4,4.0,5,5,4,4,4,3,3.0,3,3,4,6,6,5,6,4,5.0,5,5,5,5,5,5,5,4,6,4,5,5,2,2,4,1.5,3.5,4.1,2,782,25 - 34,Nu,Dai hoc,Duoi 5 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0378,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,4,3,5,5,4,5.0,5,6,5,5,4,5,2.0,3,4,5,4,6,6,4,4,4.0,5,4,3,5,5,3,4,4,5,7,7,5,2,4,5,4.9,7.9,8.200000000000001,3,623,18 - 24,Nam,Trung cap - Cao dang,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0379,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,4,4,4,5,5.0,5,5,4,4,4,3,3.0,4,3,5,5,6,5,7,3,3.0,3,4,5,3,4,4,4,6,4,6,6,5,2,6,4,1.0,1.9,2.2,5,498,18 - 24,Nu,THPT tro xuong,Tren 10 - 20 trieu,Vai lan moi nam,TikTok Shop,Tu 6 den 12 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0380,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,5,5,5,4,5.0,6,4,4,3,4,7,7.0,6,6,6,4,4,4,4,1,3.0,3,2,3,4,3,2,3,3,2,4,3,5,2,4,3,2.8,3.2,4.199999999999999,5,474,35 - 44,Khac,Dai hoc,Tren 40 trieu,Khoang moi thang,Shopee,Tren 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
